ID,Name,Cost_for_one,Cuisines,Rating
414,Atithi Satkaar,50, Sichuan,4
415,Gourmet Ice Cream Cakes By Baskin Robbins,50,Bakery,4
415,Gourmet Ice Cream Cakes By Baskin Robbins,50, Desserts,4
415,Gourmet Ice Cream Cakes By Baskin Robbins,50, Ice Cream,4
416,GLOBO Ice Creams Of The World,50,Ice Cream,4.1
417,Kapoor's Chaat Bhandaar,100,Street Food,4.2
417,Kapoor's Chaat Bhandaar,100, Desserts,4.2
417,Kapoor's Chaat Bhandaar,100, Beverages,4.2
418,San Tung Chinese,100,Chinese,3.8
418,San Tung Chinese,100, Momos,3.8
418,San Tung Chinese,100, Sichuan,3.8
419,Shawarma Grill House,100,Lebanese,3.9
419,Shawarma Grill House,100, Chinese,3.9
419,Shawarma Grill House,100, Beverages,3.9
419,Shawarma Grill House,100, Sichuan,3.9
420,Bombay Bitess,100,South Indian,3.6
420,Bombay Bitess,100, North Indian,3.6
420,Bombay Bitess,100, Chinese,3.6
420,Bombay Bitess,100, Street Food,3.6
420,Bombay Bitess,100, Beverages,3.6
420,Bombay Bitess,100, Fast Food,3.6
421,Veena Stores,100,South Indian,4.4
422,My Khana,100,North Indian,3.9
423,Little Cafe,100,Fast Food,3.8
423,Little Cafe,100, Chinese,3.8
423,Little Cafe,100, North Indian,3.8
423,Little Cafe,100, Shake,3.8
423,Little Cafe,100, Sichuan,3.8
424,The Coorg Food Co.,100,South Indian,3.9
425,Sundae Everyday Ice Creams,100,Beverages,3.8
425,Sundae Everyday Ice Creams,100, Ice Cream,3.8
425,Sundae Everyday Ice Creams,100, Desserts,3.8
426,Ciro's Pizzeria,100,Pizza,4.2
426,Ciro's Pizzeria,100, Panini,4.2
426,Ciro's Pizzeria,100, Pasta,4.2
426,Ciro's Pizzeria,100, Beverages,4.2
427,Chinita Real Mexican Food,100,Mexican,4.3
427,Chinita Real Mexican Food,100, Salad,4.3
427,Chinita Real Mexican Food,100, Beverages,4.3
427,Chinita Real Mexican Food,100, Desserts,4.3
428,Mega Biryani,100,Biryani,4
429,The Kolkata Kati Roll,150,Rolls,3.5
429,The Kolkata Kati Roll,150, Fast Food,3.5
430,Trattoria By Toscano,150,Italian,3.9
430,Trattoria By Toscano,150, Continental,3.9
430,Trattoria By Toscano,150, Healthy Food,3.9
430,Trattoria By Toscano,150, Desserts,3.9
430,Trattoria By Toscano,150, Salad,3.9
430,Trattoria By Toscano,150, Shake,3.9
430,Trattoria By Toscano,150, Seafood,3.9
431,Om Meal And Paratha Junction,150,North Indian,3.6
431,Om Meal And Paratha Junction,150, Street Food,3.6
431,Om Meal And Paratha Junction,150, Chinese,3.6
431,Om Meal And Paratha Junction,150, Beverages,3.6
433,Sultan Dum Biryani,150,Biryani,3.8
433,Sultan Dum Biryani,150, Chinese,3.8
433,Sultan Dum Biryani,150, Beverages,3.8
434,Dofu,150,Chinese,3.9
434,Dofu,150, Korean,3.9
434,Dofu,150, Japanese,3.9
434,Dofu,150, Beverages,3.9
434,Dofu,150, Desserts,3.9
435,Kerala Pavilion,150,Kerala,3.9
435,Kerala Pavilion,150, South Indian,3.9
435,Kerala Pavilion,150, Chinese,3.9
436,Lucknowee,150,Awadhi,3.9
436,Lucknowee,150, Kebab,3.9
436,Lucknowee,150, Lucknowi,3.9
436,Lucknowee,150, Mughlai,3.9
436,Lucknowee,150, Rolls,3.9
436,Lucknowee,150, Biryani,3.9
436,Lucknowee,150, North Indian,3.9
437,Wack Waffles & Brownies,150,Waffle,3.8
437,Wack Waffles & Brownies,150, Desserts,3.8
437,Wack Waffles & Brownies,150, Beverages,3.8
438,Sri Udupi Vaibhav,150,South Indian,3.9
438,Sri Udupi Vaibhav,150, North Indian,3.9
438,Sri Udupi Vaibhav,150, Chinese,3.9
438,Sri Udupi Vaibhav,150, Beverages,3.9
439,Express By ABs,150,North Indian,3
439,Express By ABs,150, Biryani,3
439,Express By ABs,150, BBQ,3
440,New York Waffles & Dinges,150,Waffle,3.6
440,New York Waffles & Dinges,150, Bakery,3.6
440,New York Waffles & Dinges,150, Ice Cream,3.6
440,New York Waffles & Dinges,150, Desserts,3.6
440,New York Waffles & Dinges,150, Beverages,3.6
441,Pizza@99,150,Pizza,3.4
441,Pizza@99,150, Burger,3.4
441,Pizza@99,150, Fast Food,3.4
442,Grill Biryanis,150,Biryani,3.8
442,Grill Biryanis,150, North Indian,3.8
442,Grill Biryanis,150, Mughlai,3.8
442,Grill Biryanis,150, Chinese,3.8
442,Grill Biryanis,150, Sichuan,3.8
443,New Agarwal Bhavan,150,Mithai,4.2
443,New Agarwal Bhavan,150, Street Food,4.2
444,Savi Sagar,150,North Indian,3.8
444,Savi Sagar,150, South Indian,3.8
444,Savi Sagar,150, Chinese,3.8
444,Savi Sagar,150, Sandwich,3.8
444,Savi Sagar,150, Street Food,3.8
444,Savi Sagar,150, Ice Cream,3.8
444,Savi Sagar,150, Juices,3.8
444,Savi Sagar,150, Beverages,3.8
445,Sagar Hotel,150,North Indian,4.1
445,Sagar Hotel,150, Chinese,4.1
445,Sagar Hotel,150, Street Food,4.1
445,Sagar Hotel,150, Fast Food,4.1
445,Sagar Hotel,150, South Indian,4.1
445,Sagar Hotel,150, Juices,4.1
445,Sagar Hotel,150, Beverages,4.1
446,CTR Shri Sagar,150,South Indian,4.4
448,Brahmins' Thatte Idli,150,South Indian,4.3
449,Hyderabad Biryani House,150,North Indian,4.1
449,Hyderabad Biryani House,150, Hyderabadi,4.1
449,Hyderabad Biryani House,150, Chinese,4.1
449,Hyderabad Biryani House,150, Biryani,4.1
449,Hyderabad Biryani House,150, Mughlai,4.1
449,Hyderabad Biryani House,150, Desserts,4.1
449,Hyderabad Biryani House,150, Beverages,4.1
449,Hyderabad Biryani House,150, Shake,4.1
450,D-Zaprino,150,Fast Food,3.8
450,D-Zaprino,150, Street Food,3.8
450,D-Zaprino,150, Biryani,3.8
450,D-Zaprino,150, Desserts,3.8
450,D-Zaprino,150, Beverages,3.8
451,Sree Banashankari Donne Biriyani,150,Biryani,4.1
451,Sree Banashankari Donne Biriyani,150, South Indian,4.1
452,You Mee,150,Japanese,4
452,You Mee,150, Asian,4
452,You Mee,150, Sushi,4
453,Donne Biryani House,150,Biryani,4.1
453,Donne Biryani House,150, South Indian,4.1
454,Karnataka Biryani Point,150,Biryani,3.9
454,Karnataka Biryani Point,150, South Indian,3.9
455,Karnataka Chicken Biryani Point,150,Biryani,3.4
455,Karnataka Chicken Biryani Point,150, Kebab,3.4
455,Karnataka Chicken Biryani Point,150, Chinese,3.4
455,Karnataka Chicken Biryani Point,150, South Indian,3.4
455,Karnataka Chicken Biryani Point,150, Sichuan,3.4
456,A1 Biryani Combo 75,150,Biryani,3.5
456,A1 Biryani Combo 75,150, Kebab,3.5
456,A1 Biryani Combo 75,150, South Indian,3.5
457,Sabzi Aur Roti,150,North Indian,3.7
458,PVR Café,150,Burger,3.5
458,PVR Café,150, Sandwich,3.5
458,PVR Café,150, Fast Food,3.5
459,Donne Biriyani House,150,Biryani,3.3
459,Donne Biriyani House,150, South Indian,3.3
459,Donne Biriyani House,150,Biryani,3.3
459,Donne Biriyani House,150, South Indian,3.3
501,Donne Biriyani House,150,Biryani,3.7
501,Donne Biriyani House,150, South Indian,3.7
501,Donne Biriyani House,150,Biryani,3.7
501,Donne Biriyani House,150, South Indian,3.7
460,Abubakar Siddiq Hotel,150,Chinese,4.2
460,Abubakar Siddiq Hotel,150, Rolls,4.2
460,Abubakar Siddiq Hotel,150, South Indian,4.2
460,Abubakar Siddiq Hotel,150, Mughlai,4.2
460,Abubakar Siddiq Hotel,150, North Indian,4.2
461,Donut Hubb,150,Desserts,3.2
461,Donut Hubb,150, Beverages,3.2
461,Donut Hubb,150, Fast Food,3.2
461,Donut Hubb,150, Shake,3.2
462,Go Naati,150,South Indian,3.9
462,Go Naati,150, Biryani,3.9
462,Go Naati,150, Chinese,3.9
463,New Krishna Bhavan,150,South Indian,4.3
463,New Krishna Bhavan,150, North Indian,4.3
463,New Krishna Bhavan,150, Chinese,4.3
464,Magic Fill,150,North Indian,4
464,Magic Fill,150, Chinese,4
464,Magic Fill,150, Mughlai,4
465,Chicking,200,Fast Food,3.7
465,Chicking,200, Burger,3.7
465,Chicking,200, Pizza,3.7
466,Kolkata Famous Kati Roll,200,Rolls,4
467,Bangarpet Chats,200,Street Food,4.1
468,La Heaven,200,Bakery,4.3
468,La Heaven,200, Desserts,4.3
469,Lulu Hypermarket,200,Arabian,3.9
469,Lulu Hypermarket,200, North Indian,3.9
469,Lulu Hypermarket,200, South Indian,3.9
469,Lulu Hypermarket,200, Salad,3.9
469,Lulu Hypermarket,200, Fast Food,3.9
469,Lulu Hypermarket,200, Bakery,3.9
470,Donne Biryani Angadi Mane,200,Biryani,3.7
470,Donne Biryani Angadi Mane,200, South Indian,3.7
471,Shawarma 21,200,Lebanese,3.7
471,Shawarma 21,200, Fast Food,3.7
472,Four Seasons Fast Food Center,200,Biryani,3.4
472,Four Seasons Fast Food Center,200, Kebab,3.4
472,Four Seasons Fast Food Center,200, South Indian,3.4
473,Malleshwaram Dosa Corner,200,South Indian,4.4
474,Gundappa Donne Biryani,200,Biryani,3.7
474,Gundappa Donne Biryani,200, South Indian,3.7
475,Copper + Cloves @ The Organic World,200,Cafe,4.1
475,Copper + Cloves @ The Organic World,200, Healthy Food,4.1
475,Copper + Cloves @ The Organic World,200, Desserts,4.1
475,Copper + Cloves @ The Organic World,200, Beverages,4.1
476,Big Pitcher,200,Finger Food,3.7
476,Big Pitcher,200, Continental,3.7
476,Big Pitcher,200, North Indian,3.7
476,Big Pitcher,200, Mughlai,3.7
476,Big Pitcher,200, Biryani,3.7
476,Big Pitcher,200, Chinese,3.7
476,Big Pitcher,200, Desserts,3.7
476,Big Pitcher,200, Beverages,3.7
477,Pizza House,150,Burger,
477,Pizza House,150, Pizza,
477,Pizza House,150, Street Food,
477,Pizza House,150, Fast Food,
477,Pizza House,150, Shake,
477,Pizza House,150, Beverages,
477,Pizza House,150, Ice Cream,
478,FoodX Restaurant,150,Chinese,4.1
478,FoodX Restaurant,150, South Indian,4.1
478,FoodX Restaurant,150, Beverages,4.1
478,FoodX Restaurant,150, Sichuan,4.1
479,Sagar Delicacy,150,North Indian,4.2
479,Sagar Delicacy,150, Chinese,4.2
479,Sagar Delicacy,150, South Indian,4.2
479,Sagar Delicacy,150, Beverages,4.2
480,Havmor Ice Cream,150,Desserts,4.1
480,Havmor Ice Cream,150, Ice Cream,4.1
480,Havmor Ice Cream,150, Beverages,4.1
481,Gilly's Restobar,150,North Indian,3.4
481,Gilly's Restobar,150, European,3.4
481,Gilly's Restobar,150, Bar Food,3.4
482,DiabeSmart,150,Sandwich,3.6
482,DiabeSmart,150, Street Food,3.6
482,DiabeSmart,150, North Indian,3.6
482,DiabeSmart,150, Healthy Food,3.6
483,Nammur Joint,150,Beverages,4
483,Nammur Joint,150, Fast Food,4
483,Nammur Joint,150, Street Food,4
483,Nammur Joint,150, Desserts,4
483,Nammur Joint,150, Shake,4
484,Paratha Box by EatFit,150,North Indian,3.8
484,Paratha Box by EatFit,150, Desserts,3.8
484,Paratha Box by EatFit,150, Beverages,3.8
485,Shetty Lunch Home,150,Mangalorean,4.3
485,Shetty Lunch Home,150, Seafood,4.3
485,Shetty Lunch Home,150, North Indian,4.3
485,Shetty Lunch Home,150, Chinese,4.3
485,Shetty Lunch Home,150, Mughlai,4.3
485,Shetty Lunch Home,150, Street Food,4.3
485,Shetty Lunch Home,150, Beverages,4.3
485,Shetty Lunch Home,150, Shake,4.3
486,Ajji Ruchi Kitchen,150,North Indian,4.2
486,Ajji Ruchi Kitchen,150, South Indian,4.2
487,Kaippunnyam Restaurant,150,Kerala,3.8
487,Kaippunnyam Restaurant,150, Biryani,3.8
487,Kaippunnyam Restaurant,150, North Indian,3.8
488,Chakum Chukum Calcutta On A Roll,150,Rolls,4.1
488,Chakum Chukum Calcutta On A Roll,150, North Indian,4.1
488,Chakum Chukum Calcutta On A Roll,150, Fast Food,4.1
488,Chakum Chukum Calcutta On A Roll,150, Beverages,4.1
489,Beijing Bites,250,Chinese,4.1
489,Beijing Bites,250, Thai,4.1
489,Beijing Bites,250, Seafood,4.1
489,Beijing Bites,250, Healthy Food,4.1
489,Beijing Bites,250, Sichuan,4.1
490,Royal Restaurant,250,North Indian,3.9
490,Royal Restaurant,250, Chinese,3.9
490,Royal Restaurant,250, Sichuan,3.9
491,Narmada Chain of Restaurants,250,Andhra,
491,Narmada Chain of Restaurants,250, Hyderabadi,
491,Narmada Chain of Restaurants,250, Biryani,
491,Narmada Chain of Restaurants,250, North Indian,
491,Narmada Chain of Restaurants,250, Chinese,
491,Narmada Chain of Restaurants,250, Beverages,
492,Delicacy,250,Chinese,3.9
492,Delicacy,250, Thai,3.9
493,7 Plates,250,North Indian,4.1
493,7 Plates,250, Mughlai,4.1
493,7 Plates,250, Rolls,4.1
493,7 Plates,250, Chinese,4.1
494,Shanthi Sagar,250,South Indian,4
494,Shanthi Sagar,250, North Indian,4
494,Shanthi Sagar,250, Chinese,4
494,Shanthi Sagar,250, Street Food,4
494,Shanthi Sagar,250, Desserts,4
494,Shanthi Sagar,250, Shake,4
494,Shanthi Sagar,250, Beverages,4
495,Siddique Kabab Centre,250,Mughlai,3.9
495,Siddique Kabab Centre,250, Chinese,3.9
495,Siddique Kabab Centre,250, North Indian,3.9
495,Siddique Kabab Centre,250, Rolls,3.9
495,Siddique Kabab Centre,250, Sichuan,3.9
496,Zwarma,250,Shawarma,3.3
496,Zwarma,250, BBQ,3.3
496,Zwarma,250, Fast Food,3.3
496,Zwarma,250, Beverages,3.3
497,Shuchi Ruchi,250,Chinese,4
497,Shuchi Ruchi,250, North Indian,4
497,Shuchi Ruchi,250, South Indian,4
497,Shuchi Ruchi,250, Street Food,4
497,Shuchi Ruchi,250, Fast Food,4
498,Al Zara Mandi Arabian Restaurant,250,Arabian,4
498,Al Zara Mandi Arabian Restaurant,250, North Indian,4
498,Al Zara Mandi Arabian Restaurant,250, Mughlai,4
499,Asha Food Camp,250,South Indian,4.3
499,Asha Food Camp,250, Chinese,4.3
499,Asha Food Camp,250, North Indian,4.3
499,Asha Food Camp,250, Fast Food,4.3
499,Asha Food Camp,250, Beverages,4.3
499,Asha Food Camp,250, Ice Cream,4.3
499,Asha Food Camp,250, Desserts,4.3
500,Amul Icecream Parlour,250,Desserts,4.4
500,Amul Icecream Parlour,250, Ice Cream,4.4
502,Main Lassi Shop,150,Beverages,3.8
502,Main Lassi Shop,150, Ice Cream,3.8
502,Main Lassi Shop,150, Juices,3.8
502,Main Lassi Shop,150, Fast Food,3.8
502,Main Lassi Shop,150, Street Food,3.8
502,Main Lassi Shop,150, Sandwich,3.8
502,Main Lassi Shop,150, Shake,3.8
503,Chichaba's Taj,150,North Indian,4
503,Chichaba's Taj,150, Mughlai,4
503,Chichaba's Taj,150, Biryani,4
503,Chichaba's Taj,150, Kebab,4
503,Chichaba's Taj,150, Seafood,4
503,Chichaba's Taj,150, Beverages,4
504,Karavali Family Restaurant,150,Mangalorean,3.9
504,Karavali Family Restaurant,150, Biryani,3.9
504,Karavali Family Restaurant,150, Chinese,3.9
504,Karavali Family Restaurant,150, South Indian,3.9
505,Udupi Shanthi Sagar,150,North Indian,4
505,Udupi Shanthi Sagar,150, South Indian,4
505,Udupi Shanthi Sagar,150, Chinese,4
505,Udupi Shanthi Sagar,150, Street Food,4
505,Udupi Shanthi Sagar,150, Beverages,4
506,Al-Pizzalicious,150,Fast Food,3.6
506,Al-Pizzalicious,150, Pizza,3.6
506,Al-Pizzalicious,150, Burger,3.6
506,Al-Pizzalicious,150, Sandwich,3.6
507,Green Onion,150,Chinese,4.2
507,Green Onion,150, Seafood,4.2
507,Green Onion,150, Sichuan,4.2
508,Shahi Family Restaurant,150,North Indian,3.6
508,Shahi Family Restaurant,150, Chinese,3.6
508,Shahi Family Restaurant,150, South Indian,3.6
508,Shahi Family Restaurant,150, Biryani,3.6
509,Taj Hotel,150,Chinese,3.8
509,Taj Hotel,150, South Indian,3.8
509,Taj Hotel,150, North Indian,3.8
509,Taj Hotel,150, Mughlai,3.8
510,Marwadi Chaat & Tiffin Services,150,North Indian,3.7
510,Marwadi Chaat & Tiffin Services,150, Street Food,3.7
510,Marwadi Chaat & Tiffin Services,150, Chinese,3.7
510,Marwadi Chaat & Tiffin Services,150, Beverages,3.7
511,Happy Platter,150,Chinese,4
511,Happy Platter,150, North Indian,4
511,Happy Platter,150, Rolls,4
511,Happy Platter,150, Fast Food,4
512,Karama Restaurant,150,Arabian,4
512,Karama Restaurant,150, Mughlai,4
512,Karama Restaurant,150, Seafood,4
512,Karama Restaurant,150, North Indian,4
512,Karama Restaurant,150, Kashmiri,4
512,Karama Restaurant,150, Biryani,4
512,Karama Restaurant,150, Desserts,4
513,Cake Pastries,100,Bakery,3.9
514,Chung's Chinese Corner,100,Chinese,3.7
514,Chung's Chinese Corner,100, Asian,3.7
514,Chung's Chinese Corner,100, Seafood,3.7
514,Chung's Chinese Corner,100, Thai,3.7
514,Chung's Chinese Corner,100, Sichuan,3.7
515,Giani Icecream,100,Ice Cream,3.9
515,Giani Icecream,100, Beverages,3.9
515,Giani Icecream,100, Desserts,3.9
515,Giani Icecream,100, Shake,3.9
516,Sai Ram Juice And Chats,100,Street Food,3.6
516,Sai Ram Juice And Chats,100, Fast Food,3.6
516,Sai Ram Juice And Chats,100, Juices,3.6
517,Sri Maruthi Miltry Hotel,100,South Indian,3.8
517,Sri Maruthi Miltry Hotel,100, Biryani,3.8
517,Sri Maruthi Miltry Hotel,100, Chinese,3.8
518,Mr. Chow,100,Momos,3.8
519,Chaat Point,100,Street Food,4.2
520,Azuki Japan Travel Bistro & Sake,100,Japanese,4.4
520,Azuki Japan Travel Bistro & Sake,100, Asian,4.4
520,Azuki Japan Travel Bistro & Sake,100, Beverages,4.4
521,Sai Cafe Veg,100,Street Food,4
521,Sai Cafe Veg,100, South Indian,4
521,Sai Cafe Veg,100, Chinese,4
521,Sai Cafe Veg,100, Beverages,4
521,Sai Cafe Veg,100, Sichuan,4
522,Sheesh Kebab,100,Kebab,4
522,Sheesh Kebab,100, Iranian,4
522,Sheesh Kebab,100, Mughlai,4
522,Sheesh Kebab,100, Biryani,4
522,Sheesh Kebab,100, Rolls,4
522,Sheesh Kebab,100, Desserts,4
523,Mane Holige Kuruku Thindi,100,Mithai,4
524,Dock Frost'd,100,Ice Cream,4.4
524,Dock Frost'd,100, Desserts,4.4
524,Dock Frost'd,100, Beverages,4.4
524,Dock Frost'd,100, Shake,4.4
525,The Baker's Dozen,150,Bakery,4
525,The Baker's Dozen,150, Desserts,4
526,Green Chilly,150,North Indian,4.3
526,Green Chilly,150, Chinese,4.3
526,Green Chilly,150, Beverages,4.3
526,Green Chilly,150, Shake,4.3
527,Edesia by Freshmenu,150,Bakery,4.3
527,Edesia by Freshmenu,150, Desserts,4.3
528,Davanagere Benne Dose,150,South Indian,4.1
529,Drunken Monkey,150,Beverages,4.1
530,Big Wong,150,Asian,4.3
530,Big Wong,150, Sushi,4.3
530,Big Wong,150, Chinese,4.3
530,Big Wong,150, Thai,4.3
530,Big Wong,150, Sichuan,4.3
531,Haka,150,Chinese,4
531,Haka,150, Momos,4
531,Haka,150,Chinese,4
531,Haka,150, Momos,4
568,Haka,300,Chinese,4.1
568,Haka,300, Momos,4.1
568,Haka,300,Chinese,4.1
568,Haka,300, Momos,4.1
532,Happy Belly Bakes,150,Bakery,4.5
532,Happy Belly Bakes,150, Desserts,4.5
532,Happy Belly Bakes,150, Cafe,4.5
532,Happy Belly Bakes,150, Beverages,4.5
533,Uff Urban Food Factory,150,South Indian,3.7
533,Uff Urban Food Factory,150, North Indian,3.7
533,Uff Urban Food Factory,150, Chinese,3.7
533,Uff Urban Food Factory,150, Seafood,3.7
533,Uff Urban Food Factory,150, Beverages,3.7
534,Venus Biryani,150,Biryani,3.9
534,Venus Biryani,150, Chettinad,3.9
535,Odia Khaiba,150,Odia,3.7
535,Odia Khaiba,150, North Indian,3.7
535,Odia Khaiba,150, Chinese,3.7
535,Odia Khaiba,150, Seafood,3.7
535,Odia Khaiba,150, Sichuan,3.7
536,Food Manthra,150,North Indian,3.6
536,Food Manthra,150, Chinese,3.6
536,Food Manthra,150, Biryani,3.6
536,Food Manthra,150, Rolls,3.6
536,Food Manthra,150, South Indian,3.6
537,The Hole In The Wall Cafe,200,Cafe,4.2
537,The Hole In The Wall Cafe,200, Continental,4.2
537,The Hole In The Wall Cafe,200, Burger,4.2
537,The Hole In The Wall Cafe,200, Sandwich,4.2
537,The Hole In The Wall Cafe,200, Shake,4.2
537,The Hole In The Wall Cafe,200, Beverages,4.2
537,The Hole In The Wall Cafe,200, Desserts,4.2
538,DA Ying Yang Cuisines,200,Chinese,4.1
538,DA Ying Yang Cuisines,200, Fast Food,4.1
538,DA Ying Yang Cuisines,200, Sichuan,4.1
539,Mr. Momo,200,Momos,3.8
539,Mr. Momo,200, Chinese,3.8
541,Grand Foodies Restaurant,200,Biryani,3.9
541,Grand Foodies Restaurant,200, Chinese,3.9
541,Grand Foodies Restaurant,200, Kebab,3.9
541,Grand Foodies Restaurant,200, Rolls,3.9
542,New Taj Biriyani,200,Biryani,4.1
543,Kabab Magic Roll,200,Chinese,3.7
543,Kabab Magic Roll,200, Fast Food,3.7
543,Kabab Magic Roll,200, Rolls,3.7
543,Kabab Magic Roll,200, BBQ,3.7
544,"Oki Poki - Sushi, Dimsum & More",200,Chinese,4
544,"Oki Poki - Sushi, Dimsum & More",200, Asian,4
544,"Oki Poki - Sushi, Dimsum & More",200, Thai,4
544,"Oki Poki - Sushi, Dimsum & More",200, Sushi,4
544,"Oki Poki - Sushi, Dimsum & More",200, Japanese,4
545,Hotel Bilal Biriyani Centre,200,Biryani,4
545,Hotel Bilal Biriyani Centre,200, North Indian,4
546,Uttara Karnataka Jolada Rotti mattu Chapati Angadi,200,South Indian,3.8
547,Prowl Foods By Tiger Shroff,200,Asian,3.4
547,Prowl Foods By Tiger Shroff,200, North Indian,3.4
547,Prowl Foods By Tiger Shroff,200, Healthy Food,3.4
548,Via Milano,200,Italian,3.5
548,Via Milano,200, Pizza,3.5
548,Via Milano,200, Continental,3.5
548,Via Milano,200, Pasta,3.5
548,Via Milano,200, Desserts,3.5
548,Via Milano,200, Beverages,3.5
549,Food Springs,200,Chinese,4.1
549,Food Springs,200, Asian,4.1
549,Food Springs,200, Beverages,4.1
549,Food Springs,200, Sichuan,4.1
550,Protein Chef,200,Sandwich,3.7
550,Protein Chef,200, Rolls,3.7
550,Protein Chef,200, North Indian,3.7
551,3 Mangos,200,Ice Cream,4.1
551,3 Mangos,200, Desserts,4.1
551,3 Mangos,200, Shake,4.1
552,Shree Ganesh Fruits Juice,200,Beverages,3.8
552,Shree Ganesh Fruits Juice,200, Juices,3.8
552,Shree Ganesh Fruits Juice,200, Fast Food,3.8
553,Bombay Kulfi & Rabri,200,Ice Cream,4.4
554,Baba Ganoush Cafe,200,Fast Food,4.2
554,Baba Ganoush Cafe,200, Arabian,4.2
554,Baba Ganoush Cafe,200, Lebanese,4.2
554,Baba Ganoush Cafe,200, Beverages,4.2
554,Baba Ganoush Cafe,200, Desserts,4.2
556,Chickpet Donne Biryani House,200,Biryani,3.7
556,Chickpet Donne Biryani House,200, South Indian,3.7
556,Chickpet Donne Biryani House,200, Kebab,3.7
559,Hyderabad Biryaani House,200,Biryani,4.1
559,Hyderabad Biryaani House,200, North Indian,4.1
559,Hyderabad Biryaani House,200, Hyderabadi,4.1
559,Hyderabad Biryaani House,200, Mughlai,4.1
559,Hyderabad Biryaani House,200, Chinese,4.1
560,Kapoor's Cafe,200,North Indian,4.2
560,Kapoor's Cafe,200, Beverages,4.2
560,Kapoor's Cafe,200, Desserts,4.2
561,Aromas Of Biryani,200,Biryani,4
561,Aromas Of Biryani,200, North Indian,4
561,Aromas Of Biryani,200, Chinese,4
561,Aromas Of Biryani,200, Mughlai,4
561,Aromas Of Biryani,200, Kebab,4
561,Aromas Of Biryani,200, Seafood,4
561,Aromas Of Biryani,200, Ice Cream,4
561,Aromas Of Biryani,200, Beverages,4
563,NH8,200,Rajasthani,3.6
563,NH8,200, North Indian,3.6
564,New Punjabi Hotel,200,North Indian,3.7
564,New Punjabi Hotel,200, Chinese,3.7
565,Chikpet Donne Biriyani House,200,South Indian,4.1
565,Chikpet Donne Biriyani House,200, Biryani,4.1
566,SGS Non Veg - Gundu Pulav,200,South Indian,4.6
567,Hotel Navayuga,300,Andhra,4.3
567,Hotel Navayuga,300, Biryani,4.3
569,Chung Wah,300,Chinese,4.1
569,Chung Wah,300, Thai,4.1
569,Chung Wah,300, Vietnamese,4.1
569,Chung Wah,300, Sichuan,4.1
572,Hotel Prashanth,300,South Indian,4.1
572,Hotel Prashanth,300, North Indian,4.1
572,Hotel Prashanth,300, Chinese,4.1
574,Gurukrupa Paratha House,300,North Indian,4
574,Gurukrupa Paratha House,300, Chinese,4
574,Gurukrupa Paratha House,300, Mughlai,4
575,Burma Burma,300,Salad,4.4
575,Burma Burma,300, Burmese,4.4
575,Burma Burma,300, Asian,4.4
575,Burma Burma,300, Tea,4.4
575,Burma Burma,300, Beverages,4.4
576,Maravanthe,300,Seafood,4.2
576,Maravanthe,300, Mangalorean,4.2
576,Maravanthe,300, North Indian,4.2
576,Maravanthe,300, Chinese,4.2
576,Maravanthe,300, Kerala,4.2
576,Maravanthe,300, Desserts,4.2
576,Maravanthe,300, Beverages,4.2
577,Chianti,300,Pizza,4.1
577,Chianti,300, Pasta,4.1
577,Chianti,300, Italian,4.1
577,Chianti,300, Salad,4.1
577,Chianti,300, Desserts,4.1
577,Chianti,300, Beverages,4.1
577,Chianti,300, Juices,4.1
578,Karim's Delhi 6,300,Mughlai,4
578,Karim's Delhi 6,300, North Indian,4
578,Karim's Delhi 6,300, Rolls,4
579,Punjabi Pure Veg Restaurant Since 1994,150,North Indian,3.8
579,Punjabi Pure Veg Restaurant Since 1994,150, Beverages,3.8
579,Punjabi Pure Veg Restaurant Since 1994,150, Chinese,3.8
580,The Grill & Cheese Cafe,150,Continental,4.3
580,The Grill & Cheese Cafe,150, Fast Food,4.3
581,BIB - Breakfast In The Box,150,Continental,3.8
582,Anupam's Coast II Coast,150,Seafood,3.9
582,Anupam's Coast II Coast,150, Mangalorean,3.9
582,Anupam's Coast II Coast,150, North Indian,3.9
582,Anupam's Coast II Coast,150, Chinese,3.9
582,Anupam's Coast II Coast,150, Beverages,3.9
582,Anupam's Coast II Coast,150, Sichuan,3.9
583,Paratha Plaza,150,North Indian,4.2
583,Paratha Plaza,150, Chinese,4.2
584,Karavali Kolimane,150,North Indian,4.1
584,Karavali Kolimane,150, Chinese,4.1
584,Karavali Kolimane,150, Biryani,4.1
584,Karavali Kolimane,150, Seafood,4.1
584,Karavali Kolimane,150, Mangalorean,4.1
584,Karavali Kolimane,150, Sichuan,4.1
585,Dal Roti Sabji,150,North Indian,4.3
586,Bheema's,150,Chinese,4.2
586,Bheema's,150, North Indian,4.2
586,Bheema's,150, Mughlai,4.2
587,Hotel Select,150,South Indian,
588,Phobidden Fruit,150,Vietnamese,4.4
588,Phobidden Fruit,150, Asian,4.4
588,Phobidden Fruit,150, Desserts,4.4
589,The Fatty Bao,150,Asian,4.3
589,The Fatty Bao,150, Sushi,4.3
589,The Fatty Bao,150, Japanese,4.3
589,The Fatty Bao,150, Chinese,4.3
589,The Fatty Bao,150, Thai,4.3
589,The Fatty Bao,150, Momos,4.3
589,The Fatty Bao,150, Beverages,4.3
590,China Bistro,150,Chinese,4.2
590,China Bistro,150, Asian,4.2
590,China Bistro,150, Oriental,4.2
